SKU,Name,Description,OEM Number,Brand,Compatible Make,Compatible Model,Year From,Year To,Weight,Dimensions,Unit Price,Cost Price
SKU-010000,Valeo Clutch Kit,High quality Clutch Kit for Audi A4,OEM-475482,Valeo,Audi,A4,2003,2004,6.01,39x48x7 cm,307.47,194.81
SKU-010001,Bosch Spark Plug,High quality Spark Plug for Ford Focus,OEM-454493,Bosch,Ford,Focus,2005,2010,11.21,16x18x15 cm,480.2,337.34
SKU-010002,Febi Oil Filter,High quality Oil Filter for Mercedes X5,OEM-846177,Febi,Mercedes,X5,2015,2021,7.17,29x34x8 cm,145.46,84.24
SKU-010003,Delphi Brake Pad,High quality Brake Pad for Toyota Corolla,OEM-838329,Delphi,Toyota,Corolla,2007,2008,10.02,38x32x12 cm,18.43,14.52
SKU-010004,Valeo Shock Absorber,High quality Shock Absorber for Ford Corolla,OEM-364384,Valeo,Ford,Corolla,2014,2019,2.09,38x31x10 cm,93.91,58.38
SKU-010005,Mahle Shock Absorber,High quality Shock Absorber for Kia A4,OEM-845109,Mahle,Kia,A4,2012,2016,8.02,20x15x28 cm,428.83,287.26
SKU-010006,SKF Clutch Kit,High quality Clutch Kit for Audi Civic,OEM-226915,SKF,Audi,Civic,2008,2015,11.84,38x25x27 cm,98.18,65.92
SKU-010007,Delphi Spark Plug,High quality Spark Plug for Audi C-Class,OEM-884933,Delphi,Audi,C-Class,2007,2008,13.52,28x17x9 cm,78.57,50.93
SKU-010008,Delphi Fuel Pump,High quality Fuel Pump for Kia Focus,OEM-416538,Delphi,Kia,Focus,2017,2021,10.7,35x40x14 cm,116.62,72.71
SKU-010009,Denso Air Filter,High quality Air Filter for Mercedes Elantra,OEM-314522,Denso,Mercedes,Elantra,2000,2005,6.68,43x29x23 cm,342.87,254.58
SKU-010010,Mahle Brake Pad,High quality Brake Pad for Kia X5,OEM-750689,Mahle,Kia,X5,2018,2022,13.58,45x37x12 cm,456.13,277.28
SKU-010011,Delphi Alternator,High quality Alternator for Hyundai Camry,OEM-461235,Delphi,Hyundai,Camry,2015,2018,8.48,29x15x28 cm,468.59,247.42
SKU-010012,SKF Air Filter,High quality Air Filter for Kia C-Class,OEM-357575,SKF,Kia,C-Class,2011,2013,3.54,30x16x25 cm,371.07,259.69
SKU-010013,Denso Clutch Kit,High quality Clutch Kit for Honda A4,OEM-333353,Denso,Honda,A4,2003,2009,6.75,13x49x15 cm,199.52,133.28
SKU-010014,Delphi Air Filter,High quality Air Filter for Kia C-Class,OEM-673340,Delphi,Kia,C-Class,2003,2008,9.93,34x32x11 cm,489.22,263.82
SKU-010015,Denso Brake Pad,High quality Brake Pad for Kia Sportage,OEM-795493,Denso,Kia,Sportage,2005,2010,5.09,18x49x5 cm,281.78,146.92
