SKU,Name,Description,OEM Number,Brand,Compatible Make,Compatible Model,Year From,Year To,Weight,Dimensions,Unit Price,Cost Price
SKU-064000,Valeo Timing Belt,High quality Timing Belt for Kia Focus,OEM-549702,Valeo,Kia,Focus,2006,2007,4.47,17x39x6 cm,285.09,207.52
SKU-064001,Valeo Brake Pad,High quality Brake Pad for BMW X5,OEM-230379,Valeo,BMW,X5,2013,2016,4.23,25x48x8 cm,370.24,268.12
SKU-064002,Mahle Shock Absorber,High quality Shock Absorber for Audi Focus,OEM-579028,Mahle,Audi,Focus,2008,2015,11.34,35x46x15 cm,185.47,147.12
SKU-064003,Mahle Spark Plug,High quality Spark Plug for BMW Corolla,OEM-658493,Mahle,BMW,Corolla,2009,2015,6.99,16x32x28 cm,346.23,244.67
SKU-064004,Bosch Spark Plug,High quality Spark Plug for Mercedes Corolla,OEM-706101,Bosch,Mercedes,Corolla,2017,2019,7.7,45x22x19 cm,273.78,175.29
SKU-064005,Febi Alternator,High quality Alternator for Mercedes Corolla,OEM-415291,Febi,Mercedes,Corolla,2018,2020,13.68,19x22x10 cm,51.05,37.28
SKU-064006,Valeo Radiator,High quality Radiator for Honda Sportage,OEM-761031,Valeo,Honda,Sportage,2015,2022,0.76,32x17x11 cm,422.11,239.45
SKU-064007,Denso Radiator,High quality Radiator for Honda Focus,OEM-126088,Denso,Honda,Focus,2006,2008,2.23,33x29x8 cm,51.46,37.79
SKU-064008,Valeo Radiator,High quality Radiator for Hyundai A4,OEM-760837,Valeo,Hyundai,A4,2008,2014,11.19,28x12x24 cm,104.57,57.31
SKU-064009,SKF Oil Filter,High quality Oil Filter for Hyundai Sportage,OEM-950970,SKF,Hyundai,Sportage,2015,2021,9.95,32x43x28 cm,324.29,251.02
SKU-064010,NGK Fuel Pump,High quality Fuel Pump for Hyundai Sportage,OEM-950155,NGK,Hyundai,Sportage,2009,2012,4.18,47x45x13 cm,133.1,88.71
SKU-064011,Febi Air Filter,High quality Air Filter for Audi Sportage,OEM-723828,Febi,Audi,Sportage,2010,2013,0.99,20x21x30 cm,295.97,220.36
SKU-064012,Denso Oil Filter,High quality Oil Filter for Toyota Sportage,OEM-872354,Denso,Toyota,Sportage,2011,2014,7.1,16x17x10 cm,236.08,180.52
SKU-064013,Delphi Alternator,High quality Alternator for Honda Sportage,OEM-898821,Delphi,Honda,Sportage,2000,2005,12.47,38x23x7 cm,167.96,94.84
SKU-064014,Mahle Fuel Pump,High quality Fuel Pump for Kia Camry,OEM-435700,Mahle,Kia,Camry,2012,2016,5.02,41x21x30 cm,191.59,116.28
