SKU,Name,Description,OEM Number,Brand,Compatible Make,Compatible Model,Year From,Year To,Weight,Dimensions,Unit Price,Cost Price
SKU-094000,Delphi Oil Filter,High quality Oil Filter for Toyota Sportage,OEM-495180,Delphi,Toyota,Sportage,2012,2017,10.23,20x16x6 cm,245.47,182.01
SKU-094001,Mahle Air Filter,High quality Air Filter for Toyota X5,OEM-668094,Mahle,Toyota,X5,2010,2012,2.01,12x29x19 cm,15.38,10.29
SKU-094002,NGK Shock Absorber,High quality Shock Absorber for Mercedes Focus,OEM-277121,NGK,Mercedes,Focus,2012,2016,1.74,48x43x24 cm,289.3,160.41
SKU-094003,Delphi Radiator,High quality Radiator for Mercedes A4,OEM-326208,Delphi,Mercedes,A4,2012,2014,1.66,41x13x6 cm,207.09,108.68
SKU-094004,Valeo Spark Plug,High quality Spark Plug for Hyundai Elantra,OEM-439561,Valeo,Hyundai,Elantra,2002,2008,12.7,27x16x11 cm,268.71,134.84
SKU-094005,SKF Alternator,High quality Alternator for BMW Camry,OEM-941363,SKF,BMW,Camry,2013,2019,10.25,18x20x8 cm,101.53,60.24
SKU-094006,NGK Air Filter,High quality Air Filter for Ford Civic,OEM-680452,NGK,Ford,Civic,2013,2018,5.94,34x11x24 cm,168.06,127.6
SKU-094007,Febi Timing Belt,High quality Timing Belt for Honda Elantra,OEM-866791,Febi,Honda,Elantra,2009,2015,12.52,13x20x18 cm,223.05,152.65
SKU-094008,SKF Shock Absorber,High quality Shock Absorber for BMW Focus,OEM-782892,SKF,BMW,Focus,2000,2006,13.44,34x30x27 cm,114.51,89.16
SKU-094009,Valeo Air Filter,High quality Air Filter for Ford Focus,OEM-205637,Valeo,Ford,Focus,2011,2017,7.14,26x35x13 cm,438.54,226.98
SKU-094010,Mahle Radiator,High quality Radiator for Toyota Corolla,OEM-355067,Mahle,Toyota,Corolla,2007,2009,6.6,42x47x16 cm,382.49,239.35
SKU-094011,SKF Air Filter,High quality Air Filter for Audi Focus,OEM-512066,SKF,Audi,Focus,2012,2019,10.11,11x21x27 cm,123.76,95.77
SKU-094012,Febi Oil Filter,High quality Oil Filter for Mercedes Sportage,OEM-516074,Febi,Mercedes,Sportage,2000,2001,1.13,23x45x21 cm,163.79,117.43
SKU-094013,Valeo Timing Belt,High quality Timing Belt for Hyundai Civic,OEM-143099,Valeo,Hyundai,Civic,2006,2007,9.66,24x11x20 cm,276.4,202.2
SKU-094014,Bosch Alternator,High quality Alternator for BMW A4,OEM-514465,Bosch,BMW,A4,2018,2020,10.82,34x15x18 cm,254.88,175.6
SKU-094015,Febi Brake Pad,High quality Brake Pad for Mercedes Sportage,OEM-476849,Febi,Mercedes,Sportage,2007,2008,13.25,45x18x15 cm,115.44,68.73
SKU-094016,Valeo Fuel Pump,High quality Fuel Pump for Kia Corolla,OEM-673401,Valeo,Kia,Corolla,2005,2009,9.88,12x47x20 cm,370.05,240.12
SKU-094017,Denso Shock Absorber,High quality Shock Absorber for Toyota X5,OEM-335132,Denso,Toyota,X5,2010,2014,3.48,35x26x28 cm,481.18,331.85
SKU-094018,Delphi Oil Filter,High quality Oil Filter for BMW Elantra,OEM-754142,Delphi,BMW,Elantra,2000,2006,0.37,22x41x14 cm,473.13,310.26
SKU-094019,Valeo Clutch Kit,High quality Clutch Kit for Audi Civic,OEM-706893,Valeo,Audi,Civic,2001,2004,11.45,27x30x13 cm,8.39,5.29
SKU-094020,Delphi Radiator,High quality Radiator for Mercedes Camry,OEM-411217,Delphi,Mercedes,Camry,2014,2018,0.83,32x21x21 cm,202.53,157.41
SKU-094021,NGK Fuel Pump,High quality Fuel Pump for Kia Elantra,OEM-572430,NGK,Kia,Elantra,2006,2011,10.16,49x19x6 cm,139.4,106.3
SKU-094022,SKF Fuel Pump,High quality Fuel Pump for Hyundai Civic,OEM-700309,SKF,Hyundai,Civic,2013,2020,5.85,48x32x26 cm,400.91,225.92
SKU-094023,NGK Spark Plug,High quality Spark Plug for Ford Elantra,OEM-933263,NGK,Ford,Elantra,2011,2016,13.41,42x18x10 cm,273.76,188.24
SKU-094024,Febi Timing Belt,High quality Timing Belt for Audi Camry,OEM-381174,Febi,Audi,Camry,2014,2016,11.82,33x16x25 cm,439.88,343.68
SKU-094025,SKF Timing Belt,High quality Timing Belt for Toyota Civic,OEM-446559,SKF,Toyota,Civic,2012,2014,1.95,46x11x23 cm,149.92,93.42
SKU-094026,Mahle Oil Filter,High quality Oil Filter for Audi A4,OEM-600860,Mahle,Audi,A4,2003,2007,1.98,31x47x12 cm,221.18,162.23
SKU-094027,Denso Air Filter,High quality Air Filter for Hyundai Corolla,OEM-464435,Denso,Hyundai,Corolla,2005,2008,14.54,26x50x28 cm,123.57,77.28
SKU-094028,Febi Clutch Kit,High quality Clutch Kit for Hyundai Civic,OEM-764663,Febi,Hyundai,Civic,2013,2016,5.15,49x23x8 cm,55.31,29.71
SKU-094029,Denso Clutch Kit,High quality Clutch Kit for Mercedes Elantra,OEM-743851,Denso,Mercedes,Elantra,2002,2009,2.94,10x27x25 cm,481.11,360.23
SKU-094030,SKF Spark Plug,High quality Spark Plug for Hyundai Camry,OEM-273305,SKF,Hyundai,Camry,2017,2018,3.8,27x23x14 cm,10.67,6.62
SKU-094031,Bosch Brake Pad,High quality Brake Pad for Audi Camry,OEM-338998,Bosch,Audi,Camry,2009,2010,12.55,30x47x26 cm,255.28,197.72
SKU-094032,Valeo Brake Pad,High quality Brake Pad for Hyundai A4,OEM-938992,Valeo,Hyundai,A4,2004,2009,14.32,23x25x9 cm,214.52,111.61
SKU-094033,Delphi Spark Plug,High quality Spark Plug for Toyota Civic,OEM-206766,Delphi,Toyota,Civic,2005,2010,11.41,28x12x8 cm,19.63,12.65
SKU-094034,NGK Shock Absorber,High quality Shock Absorber for Honda Civic,OEM-759182,NGK,Honda,Civic,2007,2009,9.77,49x26x20 cm,174.51,131.63
SKU-094035,NGK Oil Filter,High quality Oil Filter for Hyundai Civic,OEM-577400,NGK,Hyundai,Civic,2005,2010,2.54,48x17x7 cm,354.35,181.12
SKU-094036,Bosch Alternator,High quality Alternator for Honda C-Class,OEM-875939,Bosch,Honda,C-Class,2012,2017,13.79,19x21x25 cm,122.97,84.5
SKU-094037,Mahle Timing Belt,High quality Timing Belt for Kia Corolla,OEM-739563,Mahle,Kia,Corolla,2002,2007,8.92,32x42x17 cm,379.93,300.85
SKU-094038,Valeo Fuel Pump,High quality Fuel Pump for Ford Corolla,OEM-263007,Valeo,Ford,Corolla,2003,2004,7.81,49x37x19 cm,68.96,44.45
SKU-094039,Denso Spark Plug,High quality Spark Plug for Honda C-Class,OEM-529395,Denso,Honda,C-Class,2010,2017,5.22,41x16x22 cm,44.58,34.64
SKU-094040,SKF Brake Pad,High quality Brake Pad for Toyota C-Class,OEM-761470,SKF,Toyota,C-Class,2012,2016,10.25,35x35x11 cm,141.75,108.78
SKU-094041,Bosch Oil Filter,High quality Oil Filter for Honda Sportage,OEM-456936,Bosch,Honda,Sportage,2003,2007,11.61,28x11x25 cm,458.81,344.44
