SKU,Name,Description,OEM Number,Brand,Compatible Make,Compatible Model,Year From,Year To,Weight,Dimensions,Unit Price,Cost Price
SKU-046000,Denso Shock Absorber,High quality Shock Absorber for Kia Corolla,OEM-251442,Denso,Kia,Corolla,2016,2017,7.98,44x34x13 cm,144.05,109.42
SKU-046001,Delphi Shock Absorber,High quality Shock Absorber for Hyundai Sportage,OEM-832296,Delphi,Hyundai,Sportage,2017,2018,13.16,13x40x15 cm,111.51,83.01
SKU-046002,Febi Alternator,High quality Alternator for Honda Camry,OEM-955358,Febi,Honda,Camry,2010,2015,11.78,26x38x11 cm,329.77,178.8
SKU-046003,Mahle Shock Absorber,High quality Shock Absorber for Hyundai A4,OEM-401772,Mahle,Hyundai,A4,2006,2012,2.68,46x27x30 cm,460.84,367.95
SKU-046004,Delphi Alternator,High quality Alternator for Toyota Elantra,OEM-608461,Delphi,Toyota,Elantra,2012,2015,13.18,20x32x23 cm,376.14,286.32
SKU-046005,Mahle Brake Pad,High quality Brake Pad for Mercedes Corolla,OEM-369285,Mahle,Mercedes,Corolla,2006,2012,10.75,44x47x5 cm,344.66,256.37
SKU-046006,SKF Spark Plug,High quality Spark Plug for Hyundai Corolla,OEM-184172,SKF,Hyundai,Corolla,2000,2002,14.29,40x28x6 cm,81.14,46.91
SKU-046007,Febi Timing Belt,High quality Timing Belt for BMW X5,OEM-333370,Febi,BMW,X5,2012,2013,4.23,28x17x28 cm,28.95,14.91
SKU-046008,Mahle Alternator,High quality Alternator for Kia Sportage,OEM-754437,Mahle,Kia,Sportage,2010,2011,10.13,44x38x15 cm,293.41,157.85
SKU-046009,Mahle Shock Absorber,High quality Shock Absorber for Honda Camry,OEM-798486,Mahle,Honda,Camry,2005,2007,9.11,44x37x13 cm,317.17,214.37
SKU-046010,Denso Spark Plug,High quality Spark Plug for Audi Focus,OEM-285476,Denso,Audi,Focus,2010,2012,1.35,26x37x17 cm,421.93,258.63
SKU-046011,SKF Radiator,High quality Radiator for Mercedes Focus,OEM-650355,SKF,Mercedes,Focus,2003,2010,9.74,34x47x25 cm,256.28,131.45
SKU-046012,Febi Timing Belt,High quality Timing Belt for Toyota Civic,OEM-787908,Febi,Toyota,Civic,2001,2003,4.52,25x24x17 cm,71.31,50.4
SKU-046013,Febi Shock Absorber,High quality Shock Absorber for Kia Focus,OEM-860471,Febi,Kia,Focus,2002,2004,10.58,49x37x28 cm,7.35,3.75
SKU-046014,Delphi Timing Belt,High quality Timing Belt for Kia C-Class,OEM-724714,Delphi,Kia,C-Class,2006,2008,9.9,46x45x19 cm,16.4,10.27
SKU-046015,SKF Radiator,High quality Radiator for Kia Civic,OEM-540701,SKF,Kia,Civic,2004,2010,4.95,12x46x18 cm,462.21,308.66
SKU-046016,Bosch Brake Pad,High quality Brake Pad for Kia Corolla,OEM-920606,Bosch,Kia,Corolla,2001,2005,7.33,30x12x26 cm,79.9,63.38
SKU-046017,Valeo Timing Belt,High quality Timing Belt for Audi X5,OEM-277328,Valeo,Audi,X5,2013,2014,4.16,48x50x18 cm,435.59,329.06
SKU-046018,Valeo Timing Belt,High quality Timing Belt for Ford Sportage,OEM-391491,Valeo,Ford,Sportage,2015,2018,12.55,47x49x18 cm,251.87,192.72
SKU-046019,NGK Shock Absorber,High quality Shock Absorber for Hyundai Corolla,OEM-119944,NGK,Hyundai,Corolla,2010,2014,6.32,44x45x18 cm,61.06,39.51
SKU-046020,Febi Alternator,High quality Alternator for BMW A4,OEM-916932,Febi,BMW,A4,2003,2008,0.99,28x34x13 cm,316.4,240.76
SKU-046021,Delphi Shock Absorber,High quality Shock Absorber for Kia Sportage,OEM-460162,Delphi,Kia,Sportage,2005,2008,11.63,49x26x24 cm,273.71,217.87
SKU-046022,NGK Oil Filter,High quality Oil Filter for Honda Camry,OEM-948101,NGK,Honda,Camry,2018,2025,14.81,21x50x8 cm,89.68,58.48
SKU-046023,Denso Fuel Pump,High quality Fuel Pump for Toyota C-Class,OEM-491377,Denso,Toyota,C-Class,2013,2018,10.0,34x23x28 cm,151.07,113.46
SKU-046024,Denso Shock Absorber,High quality Shock Absorber for Hyundai C-Class,OEM-741718,Denso,Hyundai,C-Class,2001,2004,10.86,37x26x15 cm,111.72,74.09
SKU-046025,Denso Clutch Kit,High quality Clutch Kit for Honda C-Class,OEM-107006,Denso,Honda,C-Class,2002,2008,11.82,36x16x12 cm,302.09,235.78
SKU-046026,Bosch Alternator,High quality Alternator for Toyota Elantra,OEM-262479,Bosch,Toyota,Elantra,2004,2008,9.32,49x25x8 cm,186.12,117.68
SKU-046027,SKF Spark Plug,High quality Spark Plug for Audi Corolla,OEM-603514,SKF,Audi,Corolla,2011,2016,5.03,36x41x16 cm,174.14,131.85
SKU-046028,SKF Shock Absorber,High quality Shock Absorber for Ford Elantra,OEM-860697,SKF,Ford,Elantra,2013,2016,10.4,30x44x9 cm,114.64,69.89
SKU-046029,NGK Shock Absorber,High quality Shock Absorber for Toyota Sportage,OEM-177394,NGK,Toyota,Sportage,2016,2023,1.11,41x16x27 cm,494.64,340.81
SKU-046030,Valeo Oil Filter,High quality Oil Filter for Toyota X5,OEM-691025,Valeo,Toyota,X5,2015,2018,9.98,44x34x19 cm,185.07,138.03
SKU-046031,SKF Fuel Pump,High quality Fuel Pump for Ford Corolla,OEM-924439,SKF,Ford,Corolla,2002,2007,9.78,25x19x26 cm,458.86,289.36
SKU-046032,Mahle Air Filter,High quality Air Filter for BMW Elantra,OEM-662882,Mahle,BMW,Elantra,2006,2008,10.82,49x47x20 cm,495.54,363.11
SKU-046033,Febi Clutch Kit,High quality Clutch Kit for Kia Camry,OEM-606213,Febi,Kia,Camry,2005,2006,14.0,40x48x8 cm,487.98,376.66
SKU-046034,Delphi Air Filter,High quality Air Filter for Ford Corolla,OEM-371258,Delphi,Ford,Corolla,2018,2021,13.94,21x32x23 cm,38.95,28.25
SKU-046035,Valeo Radiator,High quality Radiator for Hyundai Civic,OEM-426951,Valeo,Hyundai,Civic,2003,2006,4.83,39x12x21 cm,397.0,210.13
SKU-046036,Febi Spark Plug,High quality Spark Plug for Audi Civic,OEM-534704,Febi,Audi,Civic,2014,2019,1.4,41x18x27 cm,392.76,224.78
SKU-046037,Bosch Shock Absorber,High quality Shock Absorber for Honda Focus,OEM-324537,Bosch,Honda,Focus,2011,2013,9.4,43x33x9 cm,193.41,106.8
SKU-046038,Mahle Brake Pad,High quality Brake Pad for BMW Civic,OEM-778732,Mahle,BMW,Civic,2011,2015,5.13,34x15x23 cm,236.44,169.3
SKU-046039,Febi Timing Belt,High quality Timing Belt for Audi Focus,OEM-624071,Febi,Audi,Focus,2006,2012,6.02,47x27x24 cm,442.06,311.15
SKU-046040,Denso Shock Absorber,High quality Shock Absorber for BMW Elantra,OEM-155795,Denso,BMW,Elantra,2016,2021,10.8,10x10x13 cm,397.24,233.52
SKU-046041,Mahle Alternator,High quality Alternator for Ford Civic,OEM-400417,Mahle,Ford,Civic,2013,2016,3.08,13x43x30 cm,34.59,17.85
SKU-046042,Mahle Clutch Kit,High quality Clutch Kit for Audi X5,OEM-545866,Mahle,Audi,X5,2014,2017,11.78,29x35x20 cm,260.82,197.38
SKU-046043,Bosch Timing Belt,High quality Timing Belt for Ford Civic,OEM-119970,Bosch,Ford,Civic,2013,2019,1.08,16x43x17 cm,335.25,264.02
SKU-046044,Denso Shock Absorber,High quality Shock Absorber for Audi Corolla,OEM-604659,Denso,Audi,Corolla,2007,2009,5.08,30x44x25 cm,327.86,260.4
SKU-046045,Mahle Air Filter,High quality Air Filter for Hyundai Elantra,OEM-481209,Mahle,Hyundai,Elantra,2003,2006,11.92,30x39x18 cm,377.88,258.13
SKU-046046,Denso Oil Filter,High quality Oil Filter for Mercedes Civic,OEM-365941,Denso,Mercedes,Civic,2012,2017,2.19,35x17x17 cm,257.86,178.62
SKU-046047,Mahle Timing Belt,High quality Timing Belt for Kia Camry,OEM-379392,Mahle,Kia,Camry,2007,2008,10.35,18x35x13 cm,169.99,94.51
SKU-046048,NGK Brake Pad,High quality Brake Pad for BMW Elantra,OEM-305820,NGK,BMW,Elantra,2011,2013,3.84,33x10x30 cm,460.17,330.63
SKU-046049,NGK Clutch Kit,High quality Clutch Kit for Honda A4,OEM-535631,NGK,Honda,A4,2014,2021,2.94,50x17x26 cm,485.39,252.37
SKU-046050,Denso Shock Absorber,High quality Shock Absorber for Ford C-Class,OEM-613274,Denso,Ford,C-Class,2018,2025,12.07,21x24x14 cm,166.89,105.2
SKU-046051,Valeo Fuel Pump,High quality Fuel Pump for Ford Sportage,OEM-113028,Valeo,Ford,Sportage,2007,2012,14.11,25x20x10 cm,462.47,351.03
SKU-046052,Delphi Air Filter,High quality Air Filter for Audi Corolla,OEM-847680,Delphi,Audi,Corolla,2014,2019,14.5,35x39x16 cm,387.19,221.72
SKU-046053,Febi Brake Pad,High quality Brake Pad for Mercedes Focus,OEM-317757,Febi,Mercedes,Focus,2003,2005,0.85,39x11x5 cm,358.07,188.56
SKU-046054,Febi Fuel Pump,High quality Fuel Pump for Kia Corolla,OEM-500891,Febi,Kia,Corolla,2009,2014,11.8,18x20x19 cm,466.94,277.67
SKU-046055,SKF Brake Pad,High quality Brake Pad for Hyundai A4,OEM-886688,SKF,Hyundai,A4,2012,2017,2.04,22x29x29 cm,323.54,222.3
SKU-046056,Delphi Clutch Kit,High quality Clutch Kit for Ford Corolla,OEM-211767,Delphi,Ford,Corolla,2018,2019,11.77,38x35x24 cm,441.29,249.5
SKU-046057,Delphi Oil Filter,High quality Oil Filter for Kia Camry,OEM-421981,Delphi,Kia,Camry,2013,2017,11.04,21x40x26 cm,22.22,15.84
SKU-046058,Delphi Air Filter,High quality Air Filter for Mercedes Focus,OEM-957254,Delphi,Mercedes,Focus,2008,2012,9.19,36x13x18 cm,157.24,115.04
SKU-046059,Denso Brake Pad,High quality Brake Pad for Ford A4,OEM-397607,Denso,Ford,A4,2016,2022,11.39,19x23x17 cm,17.58,10.28
