SKU,Name,Description,OEM Number,Brand,Compatible Make,Compatible Model,Year From,Year To,Weight,Dimensions,Unit Price,Cost Price
SKU-052000,Denso Timing Belt,High quality Timing Belt for Hyundai Elantra,OEM-739867,Denso,Hyundai,Elantra,2011,2012,8.8,43x46x14 cm,231.09,171.59
SKU-052001,Delphi Shock Absorber,High quality Shock Absorber for Ford X5,OEM-852107,Delphi,Ford,X5,2008,2012,6.09,45x43x27 cm,286.13,157.84
SKU-052002,Mahle Clutch Kit,High quality Clutch Kit for Hyundai Sportage,OEM-958100,Mahle,Hyundai,Sportage,2009,2016,5.95,44x15x12 cm,240.9,122.86
SKU-052003,SKF Radiator,High quality Radiator for Hyundai X5,OEM-426482,SKF,Hyundai,X5,2011,2018,8.97,21x43x18 cm,323.7,221.45
SKU-052004,Denso Spark Plug,High quality Spark Plug for Ford Civic,OEM-807695,Denso,Ford,Civic,2008,2009,2.37,26x33x17 cm,64.61,50.4
SKU-052005,Denso Spark Plug,High quality Spark Plug for Toyota C-Class,OEM-433487,Denso,Toyota,C-Class,2012,2013,7.75,38x11x17 cm,201.31,159.6
SKU-052006,Febi Timing Belt,High quality Timing Belt for Audi X5,OEM-713596,Febi,Audi,X5,2015,2022,6.95,48x17x27 cm,6.27,3.85
SKU-052007,Denso Oil Filter,High quality Oil Filter for Audi Elantra,OEM-485418,Denso,Audi,Elantra,2000,2007,0.67,13x33x17 cm,271.86,216.25
SKU-052008,NGK Spark Plug,High quality Spark Plug for Toyota Focus,OEM-608417,NGK,Toyota,Focus,2009,2014,10.89,47x48x22 cm,449.97,257.83
SKU-052009,Febi Shock Absorber,High quality Shock Absorber for Audi X5,OEM-740998,Febi,Audi,X5,2002,2003,14.98,36x29x13 cm,125.54,67.82
SKU-052010,Febi Alternator,High quality Alternator for Ford C-Class,OEM-425993,Febi,Ford,C-Class,2006,2009,0.44,42x11x8 cm,274.98,204.14
SKU-052011,Bosch Air Filter,High quality Air Filter for Kia Civic,OEM-569335,Bosch,Kia,Civic,2007,2009,11.98,36x33x16 cm,16.33,11.72
SKU-052012,Delphi Fuel Pump,High quality Fuel Pump for Kia Elantra,OEM-400379,Delphi,Kia,Elantra,2016,2022,10.24,37x12x16 cm,233.31,165.26
SKU-052013,NGK Shock Absorber,High quality Shock Absorber for Honda Sportage,OEM-483962,NGK,Honda,Sportage,2005,2006,14.13,44x33x14 cm,295.11,209.01
SKU-052014,Mahle Radiator,High quality Radiator for Ford Sportage,OEM-702438,Mahle,Ford,Sportage,2012,2019,8.17,37x47x7 cm,455.17,229.06
SKU-052015,Febi Alternator,High quality Alternator for Honda Civic,OEM-372761,Febi,Honda,Civic,2016,2019,5.13,25x18x29 cm,26.83,19.02
SKU-052016,NGK Air Filter,High quality Air Filter for Toyota Corolla,OEM-412815,NGK,Toyota,Corolla,2012,2019,14.23,38x28x29 cm,170.53,113.02
SKU-052017,Bosch Fuel Pump,High quality Fuel Pump for Kia Corolla,OEM-692770,Bosch,Kia,Corolla,2003,2005,3.67,25x43x29 cm,100.47,71.91
SKU-052018,Valeo Oil Filter,High quality Oil Filter for Hyundai A4,OEM-229012,Valeo,Hyundai,A4,2014,2018,13.8,15x14x19 cm,125.45,78.35
SKU-052019,Denso Clutch Kit,High quality Clutch Kit for Honda Focus,OEM-561473,Denso,Honda,Focus,2014,2015,13.4,18x27x7 cm,22.09,11.14
SKU-052020,Denso Alternator,High quality Alternator for Mercedes X5,OEM-999803,Denso,Mercedes,X5,2012,2018,1.93,23x14x13 cm,104.3,71.76
SKU-052021,Delphi Air Filter,High quality Air Filter for Toyota Corolla,OEM-168531,Delphi,Toyota,Corolla,2007,2008,6.16,18x48x18 cm,253.13,148.29
SKU-052022,Febi Fuel Pump,High quality Fuel Pump for Ford Sportage,OEM-680995,Febi,Ford,Sportage,2007,2013,6.9,33x36x14 cm,495.02,390.06
SKU-052023,Mahle Brake Pad,High quality Brake Pad for Audi Sportage,OEM-300030,Mahle,Audi,Sportage,2013,2018,6.03,44x43x13 cm,414.74,291.58
SKU-052024,Valeo Air Filter,High quality Air Filter for Audi A4,OEM-565150,Valeo,Audi,A4,2001,2008,4.28,12x28x9 cm,435.37,235.99
SKU-052025,NGK Radiator,High quality Radiator for Toyota C-Class,OEM-693154,NGK,Toyota,C-Class,2007,2010,5.14,31x21x21 cm,43.89,33.26
SKU-052026,Delphi Alternator,High quality Alternator for Toyota Sportage,OEM-819128,Delphi,Toyota,Sportage,2000,2001,3.84,49x14x15 cm,361.07,216.15
SKU-052027,Valeo Spark Plug,High quality Spark Plug for Audi Corolla,OEM-540209,Valeo,Audi,Corolla,2007,2009,14.31,16x18x13 cm,177.63,93.48
SKU-052028,Valeo Alternator,High quality Alternator for Toyota Civic,OEM-462148,Valeo,Toyota,Civic,2000,2003,14.34,50x20x13 cm,110.64,78.84
SKU-052029,SKF Fuel Pump,High quality Fuel Pump for Ford Sportage,OEM-303361,SKF,Ford,Sportage,2006,2009,1.13,30x50x16 cm,72.82,43.74
SKU-052030,NGK Oil Filter,High quality Oil Filter for Toyota Elantra,OEM-238178,NGK,Toyota,Elantra,2011,2015,0.89,21x10x27 cm,441.86,242.93
SKU-052031,SKF Oil Filter,High quality Oil Filter for Kia Elantra,OEM-317112,SKF,Kia,Elantra,2012,2019,6.91,28x28x30 cm,236.69,157.8
SKU-052032,Bosch Brake Pad,High quality Brake Pad for BMW C-Class,OEM-950795,Bosch,BMW,C-Class,2008,2011,10.05,21x36x24 cm,104.61,79.04
SKU-052033,SKF Air Filter,High quality Air Filter for Toyota A4,OEM-717402,SKF,Toyota,A4,2017,2023,2.54,25x43x27 cm,384.12,196.09
SKU-052034,Bosch Alternator,High quality Alternator for Kia X5,OEM-769251,Bosch,Kia,X5,2005,2009,8.75,11x41x11 cm,266.45,205.19
SKU-052035,Valeo Spark Plug,High quality Spark Plug for Ford Focus,OEM-778555,Valeo,Ford,Focus,2004,2006,6.89,41x40x12 cm,185.75,101.66
SKU-052036,SKF Radiator,High quality Radiator for Audi X5,OEM-436051,SKF,Audi,X5,2005,2010,5.79,17x18x13 cm,90.2,49.41
SKU-052037,Delphi Oil Filter,High quality Oil Filter for Hyundai Sportage,OEM-736518,Delphi,Hyundai,Sportage,2013,2014,11.4,20x29x6 cm,450.3,228.56
SKU-052038,Denso Air Filter,High quality Air Filter for BMW Civic,OEM-500746,Denso,BMW,Civic,2009,2016,7.51,27x41x29 cm,362.4,207.26
SKU-052039,Valeo Timing Belt,High quality Timing Belt for Mercedes X5,OEM-700160,Valeo,Mercedes,X5,2010,2017,7.97,18x45x7 cm,120.29,87.23
SKU-052040,Bosch Radiator,High quality Radiator for Toyota Civic,OEM-658041,Bosch,Toyota,Civic,2008,2014,0.82,25x50x30 cm,424.56,229.09
SKU-052041,Bosch Air Filter,High quality Air Filter for Hyundai A4,OEM-697893,Bosch,Hyundai,A4,2018,2020,5.75,36x50x19 cm,199.3,128.5
